CVE_id,Description,cwe_value,cvss,severity,publishedDate,lastModifiedDate,version,cwe_cd,cwe_name,year
CVE-2021-21906,"Stack-based buffer overflow vulnerability exists in how the CMA readfile function of Garrett Metal Detectors iC Module CMA Version 5.0 is used at various locations. The Garrett iC Module exposes an authenticated CLI over TCP port 6877. This interface is used by a secondary GUI client, called “CMA Connect”, to interact with the iC Module on behalf of the user. Every time a user submits a password to the CLI password prompt, the buffer containing their input is passed as the password parameter to the checkPassword function.",CWE-787,7.2,HIGH,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21905,"Stack-based buffer overflow vulnerability exists in how the CMA readfile function of Garrett Metal Detectors iC Module CMA Version 5.0 is used at various locations. The Garrett iC Module exposes an authenticated CLI over TCP port 6877. This interface is used by a secondary GUI client, called “CMA Connect”, to interact with the iC Module on behalf of the user. After a client successfully authenticates, they can send plaintext commands to manipulate the device.",CWE-787,7.2,HIGH,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21904,A directory traversal vulnerability exists in the CMA CLI setenv command of Garrett Metal Detectors’ iC Module CMA Version 5.0. An attacker can provide malicious input to trigger this vulnerability,CWE-22,7.2,HIGH,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021
CVE-2021-21903,A stack-based buffer overflow vulnerability exists in the CMA check_udp_crc function of Garrett Metal Detectors’ iC Module CMA Version 5.0. A specially-crafted packet can lead to a stack-based buffer overflow during a call to strcpy. An attacker can send a malicious packet to trigger this vulnerability.,CWE-787,9.8,CRITICAL,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21902,An authentication bypass vulnerability exists in the CMA run_server_6877 functionality of Garrett Metal Detectors iC Module CMA Version 5.0. A properly-timed network connection can lead to authentication bypass via session hijacking. An attacker can send a sequence of requests to trigger this vulnerability.,CWE-287,8.1,HIGH,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,287, Improper Authentication,2021
CVE-2021-21901,A stack-based buffer overflow vulnerability exists in the CMA check_udp_crc function of Garrett Metal Detectors’ iC Module CMA Version 5.0. A specially-crafted packet can lead to a stack-based buffer overflow during a call to memcpy. An attacker can send a malicious packet to trigger this vulnerability.,CWE-787,8.8,HIGH,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21900,A code execution vulnerability exists in the dxfRW::processLType() functionality of LibreCad libdxfrw 2.2.0-rc2-19-ge02f3580. A specially-crafted .dxf file can lead to a use-after-free vulnerability. An attacker can provide a malicious file to trigger this vulnerability.,CWE-416,8.8,HIGH,2021-11-19T19:15Z,2022-04-28T17:15Z,3.1,416, Use After Free,2021
CVE-2021-21899,A code execution vulnerability exists in the dwgCompressor::copyCompBytes21 functionality of LibreCad libdxfrw 2.2.0-rc2-19-ge02f3580. A specially-crafted .dwg file can lead to a heap buffer overflow. An attacker can provide a malicious file to trigger this vulnerability.,CWE-787,8.8,HIGH,2021-11-19T19:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21898,A code execution vulnerability exists in the dwgCompressor::decompress18() functionality of LibreCad libdxfrw 2.2.0-rc2-19-ge02f3580. A specially-crafted .dwg file can lead to an out-of-bounds write. An attacker can provide a malicious file to trigger this vulnerability.,CWE-787,8.8,HIGH,2021-11-19T20:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21897,A code execution vulnerability exists in the DL_Dxf::handleLWPolylineData functionality of Ribbonsoft dxflib 3.17.0. A specially-crafted .dxf file can lead to a heap buffer overflow. An attacker can provide a malicious file to trigger this vulnerability.,CWE-787,8.8,HIGH,2021-09-08T16:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21896,A directory traversal vulnerability exists in the Web Manager FsBrowseClean functionality of Lantronix PremierWave 2050 8.9.0.0R4 (in QEMU). A specially crafted HTTP request can lead to arbitrary file deletion. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-22,6.5,MEDIUM,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021
CVE-2021-21895,A directory traversal vulnerability exists in the Web Manager FsTFtp functionality of Lantronix PremierWave 2050 8.9.0.0R4 (in QEMU). A specially crafted HTTP request can lead to FsTFtp file overwrite. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-22,7.2,HIGH,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021
CVE-2021-21894,A directory traversal vulnerability exists in the Web Manager FsTFtp functionality of Lantronix PremierWave 2050 8.9.0.0R4 (in QEMU). A specially crafted HTTP request can lead to arbitrary file overwrite FsTFtp file disclosure. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-22,9.1,CRITICAL,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021
CVE-2021-21893,"A use-after-free vulnerability exists in the JavaScript engine of Foxit Software’s PDF Reader, version 11.0.0.49893. A specially crafted PDF document can trigger the reuse of previously freed memory, which can lead to arbitrary code execution. An attacker needs to trick the user to open the malicious file to trigger this vulnerability. Exploitation is also possible if a user visits a specially crafted, malicious site if the browser plugin extension is enabled.",CWE-416,8.8,HIGH,2021-08-05T21:15Z,2022-04-28T17:15Z,3.1,416, Use After Free,2021
CVE-2021-21892,A stack-based buffer overflow vulnerability exists in the Web Manager FsUnmount functionality of Lantronix PremierWave 2050 8.9.0.0R4 (in QEMU). A specially crafted HTTP request can lead to remote code execution. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-787,9.9,CRITICAL,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21891,A stack-based buffer overflow vulnerability exists in the Web Manager FsBrowseClean functionality of Lantronix PremierWave 2050 8.9.0.0R4 (in QEMU). A specially crafted HTTP request can lead to remote code execution in the vulnerable portion of the branch (deletefile). An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-787,9.1,CRITICAL,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21890,A stack-based buffer overflow vulnerability exists in the Web Manager FsBrowseClean functionality of Lantronix PremierWave 2050 8.9.0.0R4 (in QEMU). A specially crafted HTTP request can lead to remote code execution in the vulnerable portion of the branch (deletedir). An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-787,9.1,CRITICAL,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21889,A stack-based buffer overflow vulnerability exists in the Web Manager Ping functionality of Lantronix PremierWave 2050 8.9.0.0R4 (in QEMU). A specially crafted HTTP request can lead to remote code execution. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-787,9.9,CRITICAL,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21888,An OS command injection vulnerability exists in the Web Manager SslGenerateCertificate functionality of Lantronix PremierWave 2050 8.9.0.0R4 (in QEMU). A specially crafted HTTP request can lead to arbitrary command execution. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-78,9.1,CRITICAL,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021
CVE-2021-21887,A stack-based buffer overflow vulnerability exists in the Web Manager SslGenerateCSR functionality of Lantronix PremierWave 2050 8.9.0.0R4 (in QEMU). A specially crafted HTTP request can lead to remote code execution. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-787,9.1,CRITICAL,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,787, Out-of-bounds Write,2021
CVE-2021-21886,A directory traversal vulnerability exists in the Web Manager FSBrowsePage functionality of Lantronix PremierWave 2050 8.9.0.0R4. A specially crafted HTTP request can lead to information disclosure. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-22,4.3,MEDIUM,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021
CVE-2021-21885,A directory traversal vulnerability exists in the Web Manager FsMove functionality of Lantronix PremierWave 2050 8.9.0.0R4. A specially crafted HTTP request can lead to local file inclusion. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-22,7.2,HIGH,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021
CVE-2021-21884,An OS command injection vulnerability exists in the Web Manager SslGenerateCSR functionality of Lantronix PremierWave 2050 8.9.0.0R4. A specially-crafted HTTP request can lead to arbitrary command execution. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-78,9.1,CRITICAL,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021
CVE-2021-21883,An OS command injection vulnerability exists in the Web Manager Diagnostics: Ping functionality of Lantronix PremierWave 2050 8.9.0.0R4. A specially-crafted HTTP request can lead to arbitrary command execution. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-78,9.9,CRITICAL,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021
CVE-2021-21882,An OS command injection vulnerability exists in the Web Manager FsUnmount functionality of Lantronix PremierWave 2050 8.9.0.0R4. A specially-crafted HTTP request can lead to arbitrary command execution. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-78,8.8,HIGH,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021
CVE-2021-21881,An OS command injection vulnerability exists in the Web Manager Wireless Network Scanner functionality of Lantronix PremierWave 2050 8.9.0.0R4. A specially-crafted HTTP request can lead to command execution. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-78,9.9,CRITICAL,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,78, Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2021
CVE-2021-21880,A directory traversal vulnerability exists in the Web Manager FsCopyFile functionality of Lantronix PremierWave 2050 8.9.0.0R4. A specially-crafted HTTP request can lead to local file inclusion. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-22,7.2,HIGH,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021
CVE-2021-21879,A directory traversal vulnerability exists in the Web Manager File Upload functionality of Lantronix PremierWave 2050 8.9.0.0R4. A specially-crafted HTTP request can lead to arbitrary file overwrite. An attacker can make an authenticated HTTP request to trigger this vulnerability.,CWE-22,8.8,HIGH,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,22, Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2021
CVE-2021-21878,A local file inclusion vulnerability exists in the Web Manager Applications and FsBrowse functionality of Lantronix PremierWave 2050 8.9.0.0R4. A specially-crafted series of HTTP requests can lead to local file inclusion. An attacker can make a series of authenticated HTTP requests to trigger this vulnerability.,CWE-668,4.9,MEDIUM,2021-12-22T19:15Z,2022-04-28T17:15Z,3.1,668, Exposure of Resource to Wrong Sphere,2021
